parcelID,lat,lng,numFires,numCrimes,numViols,meanSales
0045F00288000000,40.46874639826528,-80.0255766458585,3,7,8,39330.380952380954
0023J00033000A00,40.45752250559376,-80.01430074619277,15,20,10,763555.2048192772
0013G00261000000,40.41966249478556,-79.97269671509929,7,9,32,105681.62121212122
0022F00239000A00,40.45810836587221,-80.02714500321987,8,6,12,1168000.1025641025
0013S00100000000,40.41502598941252,-79.9671443153744,0,2,10,44336.066666666666
0023H00247000A00,40.458209943912095,-80.00372722763422,14,13,9,236921.63636363635
0042L00016000000,40.45730897865314,-80.05409646208957,7,14,17,127715.62790697675
0004N00072000000,40.425292046225856,-80.01391508883617,7,9,5,194603.33333333334
0070P00350000000,40.44458132008855,-80.0783203855708,0,0,0,24400.0
0090R00127000000,40.39601132525799,-79.92176628484546,2,0,0,
0014H00236000000,40.42085400938401,-79.983063727382,7,7,14,84715.48979591837
0015H00125000A00,40.41960718358705,-80.00262701017444,21,6,15,48338.56923076923
0014S00009000000,40.416213093922295,-79.98672401073574,10,14,17,124110.26153846153
0012N00103000000,40.424279576049486,-79.97878188440535,9,15,22,211303.7564102564
0097H00270000000,40.39023535194816,-80.0195647697215,4,4,10,127617.85416666667
0124K00275000000,40.46513190322585,-79.90926548166956,18,6,13,62280.3
0023G00139000000,40.45829927515735,-80.00555110673767,13,14,9,233426.338028169
0023K00314000000,40.45757247025083,-80.00973092176007,16,18,12,471550.27368421055
0049R00337000000,40.46266068244722,-79.95670283362281,8,9,9,269147.37333333335
0051H00009000000,40.459754618865645,-79.93632065253041,4,15,8,615029.3333333334
0033K00254000000,40.40693474566637,-79.99123911342606,3,4,4,80257.79661016949
0024N00231000000,40.45341195945986,-79.99858140758353,26,23,13,216817.09375
0051M00266000000,40.45530805158497,-79.93497433474077,5,11,6,531196.4042553192
0030E00267000000,40.420744087823,-79.96313144209626,3,3,4,167823.31578947368
0035K00041000000,40.4084208186152,-80.02850547491752,6,10,10,88052.2
0128K00018000000,40.42749401033135,-79.91049030248189,3,0,1,404900.0
0050N00003000000,40.46454654685876,-79.9484906676727,16,15,11,249563.5744680851
0086R00054041500,40.43492794583716,-79.92385160543658,15,11,4,427889.1632653061
0084J00099000000,40.45607822712356,-79.93197748204291,4,13,9,406530.2037037037
0031A00030000000,40.4135607252212,-79.96555731678771,0,0,2,82171.22222222222
0029H00066000000,40.42903160138127,-79.95224461325267,7,3,8,173346.7857142857
0114G00198000000,40.48868688774301,-80.03989664335452,2,2,1,141016.86486486485
0042D00325000000,40.460480043494506,-80.0531169934798,4,8,8,40367.51219512195
0003S00067000000,40.42427705321892,-79.98492433515547,7,22,15,180193.82558139536
0114D00142000000,40.48970312785958,-80.03286376553801,3,2,1,97268.54545454546
0097C00024000000,40.39230436742012,-80.02332679661558,6,8,11,128720.54166666667
0003F00118000000,40.42907404181264,-79.99274226442675,6,11,4,1307391.6666666667
0071M00070000000,40.456829319165,-80.06856321187117,5,4,3,115270.03333333334
0173E00319000000,40.46787363544847,-79.8962542309959,8,11,17,34404.89655172414
0039C00054000000,40.43316072788294,-80.05683593585822,2,4,1,119471.78260869565
0014A00189000000,40.42188862835204,-79.9970754298481,20,21,23,67759.26923076923
0010L00145000000,40.44757318097866,-79.97375944377946,11,15,14,141641.61538461538
0095P00106000000,40.386073432700485,-79.99402150173697,4,2,6,101131.3947368421
0085A00019000000,40.4509087202714,-79.93201851478288,3,6,6,679140.551724138
0049C00148000000,40.471527640433614,-79.9573719577006,4,9,13,295399.0
0006K00268000000,40.43695905781096,-80.02541573230864,3,3,3,327524.2413793103
0095S00142000000,40.38660136061871,-79.98600353514128,5,9,6,74480.23076923077
0081A00189000000,40.48085646846164,-79.94672881414883,5,3,6,287833.75641025644
0006B00134000000,40.44090174149671,-80.0261548343179,2,4,0,295448.75
0010K00146000000,40.44640948293729,-79.97752202883585,19,23,10,206242.53846153847
0046M00011000000,40.465029292211895,-80.00294694106675,6,3,5,64632.4
0049P00328000000,40.463274451615035,-79.95852251109139,3,9,8,300879.7702702703
0232G00271000000,40.44954953064125,-79.87382347960612,11,1,4,28981.5
0087N00099000000,40.42523812328849,-79.93252012451505,6,3,17,255415.8448275862
0004F00283000A00,40.43036314960164,-80.00806768245867,6,14,11,502494.8076923077
0035N00245000000,40.40457090985472,-80.031220987148,5,3,7,122032.55172413793
0012A00036000000,40.431053928716274,-79.97965288638223,11,28,19,253732.40579710144
0120K00133000000,40.486311077242064,-79.94209849033605,5,0,1,172870.72727272726
0049C00158000000,40.47188327142258,-79.9553320770987,1,4,11,292933.7704918033
0019N00094000000,40.43352466187413,-80.04656479931897,1,0,9,127441.18518518518
0014F00033000000,40.42069068314353,-79.99513804628879,24,22,28,49435.563829787236
0091E00187000000,40.389692157052686,-79.92972967980236,0,0,0,30300.0
0035E00151000000,40.409692873411856,-80.03078115916041,5,6,6,111374.89655172414
0087C00091000000,40.431565679142246,-79.9234874454855,17,12,5,366669.7916666667
0055L00360000000,40.418665607417616,-79.94070602818972,5,1,7,192751.4705882353
0088A00319000000,40.42143216687501,-79.92903559809737,7,11,16,288743.829787234
0096H00116000000,40.39072940879965,-79.99978515320232,1,5,7,144811.25714285715
0232C00116000000,40.451003558426045,-79.87193644151483,12,2,4,116269.85714285714
0126K00246000000,40.4455461407863,-79.90794026934275,2,3,2,561113.925925926
0050F00003000000,40.467298119456494,-79.9449974166418,7,8,8,170184.3673469388
0125B00088000000,40.461266977531594,-79.9097852874981,11,7,13,40225.77419354839
0050N00213000000,40.46485984623965,-79.9468221685191,14,15,11,239712.14285714287
0055C00144000000,40.42115049526177,-79.9395179398558,8,1,11,205070.21276595743
0049B00067000000,40.471582354531016,-79.9613052067896,6,11,13,310897.34831460676
0040M00008000000,40.43666881609558,-80.05324382038074,3,4,11,109241.14285714286
0174M00074000000,40.456310487126,-79.88356793772995,9,9,8,36027.083333333336
0027M00246070300,40.44547112035014,-79.9498370953293,10,7,4,518341.3023255814
0019A00015000000,40.442240026772026,-80.04797734580374,2,2,4,90432.0
0008D00143000200,40.451900042078215,-80.00099516816614,20,24,6,327831.875
0173F00132000000,40.46961784552144,-79.8930571532193,5,8,17,34095.730769230766
0134A00161000000,40.38321900403118,-79.9308753039153,3,0,0,42467.8
0092H00013000000,40.391328167283554,-79.93288040581604,1,0,0,19500.0
0057C00347000000,40.401745114969046,-79.93801581891164,7,3,8,119041.72222222222
0006L00112000000,40.435908897797326,-80.02405767604469,4,3,3,342419.3968253968
0056C00054000000,40.411849753318094,-79.93814487953048,3,2,7,145668.0294117647
0091R00041000000,40.38680365024199,-79.92302233621683,0,0,0,46250.0
0022G00087000000,40.459673110659566,-80.02202038461816,9,8,7,1181373.0425531915
0003N00123000000,40.424573058493024,-79.99779504192956,15,21,11,143265.1463414634
0116R00221000000,40.483859012895,-80.00531831355056,3,2,0,115000.0
0097A00033000000,40.39401988822514,-80.0299618558388,1,2,5,115556.23809523809
0050M00310000000,40.46517661584422,-79.93389878954287,9,10,19,193041.94029850746
0035E00154000000,40.40944024051304,-80.03077354640213,5,6,7,112236.96551724138
0231P00112022700,40.455153576947694,-79.87610464208618,16,7,3,88968.0
0008D00128000000,40.4521240284176,-79.99996677743374,20,23,11,302282.6111111111
0084P00151010100,40.45381188653347,-79.92676651444806,5,7,10,374880.1754385965
0015D00106000100,40.423032676427525,-80.00197965122221,13,13,13,94184.40449438202
0055N00028000000,40.41551112235612,-79.9455588847594,4,0,1,139730.0
0049E00245000000,40.467733867218406,-79.96252197168025,6,10,10,335136.35869565216
0088D00002000000,40.423505056770416,-79.91954878492189,2,2,1,361408.3333333333
0081F00129000000,40.47849560153034,-79.94273147209171,1,1,0,180698.6
0013S00060000000,40.41567615806674,-79.96743494425523,3,3,14,42502.15789473684
0035C00286000000,40.41357708758609,-80.0205059874277,6,8,4,112349.11627906977
0087L00049030700,40.42776223071071,-79.92353707039281,10,6,9,373107.1590909091
0003L00202000000,40.42676927432435,-79.98915303009706,9,27,4,212236.2
0004F00194000000,40.42905187525448,-80.00950769952473,8,15,12,427507.23529411765
0084N00139000000,40.452836516383634,-79.93066906040002,4,7,14,487151.84057971014
0076N00056000000,40.47315666977217,-80.0316741403419,15,13,13,63784.74509803922
0028R00301000000,40.43352818586518,-79.95724357571278,3,7,9,249921.16
0014R00105000000,40.41532474213075,-79.99007145237935,18,19,24,46770.97014925373
0006S00125000000,40.43551452432322,-80.01809606401577,9,3,5,355618.6060606061
0083F00275000000,40.46907612211752,-79.92448061764598,14,17,15,314808.72222222225
0173A00155000000,40.47116034488044,-79.89765205004441,3,7,9,35322.58823529412
0139H00298000000,40.38033590685502,-80.00054532667889,0,1,0,93485.53846153847
0125K00148000000,40.45730759028229,-79.90802586262454,10,8,7,183358.88
0126L00048000000,40.44720742130079,-79.9048266545457,4,5,2,382928.0
0137E00150000000,40.380994562577655,-79.9815640108508,3,2,4,88234.85
0086L00141000000,40.43671385804928,-79.92319386192956,13,9,6,368571.1951219512
0075R00122000000,40.47230372081288,-80.03760751766062,5,3,5,62589.933333333334
0010G00004000000,40.44800294887657,-79.97063279192427,11,12,17,130379.79411764706
0115B00242000000,40.49070595883455,-80.02734060145853,1,1,1,173326.38095238095
0232H00110000000,40.44970592685057,-79.86937313346678,4,2,0,23377.8
0003K00040000000,40.4260505342216,-79.9938372069371,12,17,9,580574.6885245901
0126E00284000000,40.44904147160425,-79.91333423224192,2,3,2,627323.2857142857
0095C00206000000,40.394209590578974,-79.98788970768294,14,15,13,90579.23636363636
0084R00015000000,40.45427441548296,-79.92371106418305,5,6,9,384963.0
0010H00099000000,40.44822464736102,-79.9700876147606,11,12,16,135799.66666666666
0024F00369000000,40.458419922030615,-79.99153055669552,8,8,10,365903.19696969696
0004N00176000000,40.423833487506855,-80.01230994457742,10,8,8,183703.27450980392
0025N00090000700,40.454417012734496,-79.98014982369274,1,2,5,2388786.3913043477
0050G00134000000,40.467850519291225,-79.93752894510281,8,6,12,80192.43548387097
0006R00351000000,40.43507638871058,-80.02055186329521,8,3,3,310738.0416666667
0096E00076000000,40.39118950482872,-80.01275464830843,2,9,10,153682.85454545455
0056F00174000000,40.409734980644544,-79.94197756876389,9,6,9,153673.6595744681
0062N00094000000,40.395910255681834,-80.02949708719382,0,3,6,104999.4
0085J00263000000,40.445824774170326,-79.93198352116086,4,1,3,572062.3095238095
0013C00240000000,40.42145219977685,-79.972012215237,10,7,27,131843.38983050847
0055J00196000000,40.41806885555181,-79.9468220653451,4,0,2,182300.0
0080D00376000000,40.47973567715745,-79.95042305340014,5,8,11,286432.53846153844
0114F00144000000,40.48704160805379,-80.0412886887228,3,3,6,141250.75555555554
0016P00235000000,40.41604463895136,-80.02527179337035,7,7,4,99134.75
0115A00247000000,40.490867151223775,-80.0298658611731,1,0,0,257199.3076923077
0120D00160000000,40.489218863732646,-79.93645663370344,0,0,0,156942.85714285713
0003M00154000000,40.42611072979638,-79.98439897647545,12,39,23,216825.53191489363
0075S00126000000,40.473613420245904,-80.03508924149146,13,10,9,59457.65909090909
0163P00300000000,40.493357574462365,-80.00777602656962,2,0,0,132365.0
0001C01661E32100,40.442127828125045,-80.00654434208853,6,17,3,617746.2962962963
0041C00347000000,40.45090227617793,-80.05379740467627,8,5,9,240073.78260869565
0027M00053000000,40.446677794378765,-79.95241825015873,7,9,1,495709.3333333333
0126L00189000000,40.44721617257573,-79.9062483630869,4,3,2,440055.625
0045M00140000000,40.465865752242976,-80.01979103284346,6,1,2,731612.4444444445
0035N00191000000,40.40516080846464,-80.03039207730937,5,4,8,115759.5
0084A00280000000,40.46052939830123,-79.92938906913437,7,16,10,864951.3548387097
0011F00015000000,40.43943520624149,-79.97816725397023,17,22,7,396805.9032258064
0052E00047050500,40.44894436994984,-79.94883398240283,10,13,4,381313.3793103448
0055L00318000000,40.41802875870727,-79.94032783199131,5,1,6,194698.2142857143
0045N00180000000,40.46443058199068,-80.03019957470536,3,4,10,48210.0
0003M00362000300,40.42639840261703,-79.98646615621583,11,37,16,212394.71641791044
0129H00053000000,40.42020041755266,-79.90185866688797,3,0,0,227320.5
0174B00287000000,40.46083906036348,-79.89415765992418,28,11,25,37318.53846153846
0086S00156000000,40.433942038023886,-79.91814122729261,9,7,5,493378.7428571429
0049G00259000000,40.468688301059295,-79.95477508927569,5,4,9,285323.5294117647
0045N00039000000,40.46413303308596,-80.02973757027203,3,5,9,44905.625
0033B00289000000,40.41181093450066,-79.99183036705203,14,12,15,65589.25333333333
0121J00049000000,40.486006330194655,-79.93194452158012,4,4,2,183080.475
0020R00050000000,40.44511062973789,-80.03937894055231,7,10,17,113788.425
0076J00327000000,40.475466547317694,-80.03272393043837,21,11,10,71407.82
0040M00119000000,40.43640863674831,-80.05161456482374,3,4,12,106825.63636363637
0055C00156000000,40.422258773388165,-79.93951142405561,7,1,12,213068.0
0023E00270000000,40.457863895476905,-80.0140481342602,15,19,10,713215.8222222222
0018H00097000000,40.43013302239984,-80.03458466645061,0,0,1,148991.66666666666
0026K00170000000,40.45701389999458,-79.95844433690787,5,3,7,216855.62162162163
0138C00262000000,40.38277970202196,-79.99021115472982,2,2,2,81910.94117647059
0036G00080000000,40.41036453217418,-80.03821664412942,1,0,2,236402.27272727274
0060C00203000000,40.40200084987004,-79.98793985331585,5,11,4,81435.82
0071L00128000000,40.45550215883485,-80.07037128531393,5,3,0,123118.42307692308
0033L00314000000,40.40803180430923,-79.98756991385683,2,6,0,108348.21428571429
0044H00247000000,40.46833858960311,-80.03509993736627,3,4,8,55118.354838709674
0174P00316000000,40.45452097266941,-79.89138895521602,23,20,24,31744.020833333332
0088B00231000000,40.422142495864975,-79.92538765374971,6,8,12,258876.33333333334
0025D00152000000,40.46046992072758,-79.96995878002099,3,2,5,778990.0
0001N00271000000,40.434930202624514,-80.01272821172131,12,4,6,342692.85365853657
0083D00001000000,40.47221459844432,-79.92035659628857,5,8,15,375006.1836734694
0039J00034000000,40.4263046023397,-80.06555523759198,2,2,4,97767.42857142857
0088D00237000000,40.422368486673214,-79.9184723418124,1,2,1,461117.4324324324
0006L00205000000,40.43599198598497,-80.02280912631959,7,2,3,313378.9516129032
0075M00216000000,40.47705305290776,-80.0335108152171,17,11,9,88695.58181818182
0006A00010000000,40.442393116069375,-80.0326918365674,2,5,11,99787.0
0231B00165000000,40.46069255848168,-79.87600720069963,4,3,3,9462.5
0001C01662241400,40.44241258237821,-80.00674873637925,6,17,2,529967.3076923077
0056N00074000000,40.40615079157397,-79.94589931928206,14,6,10,156839.92857142858
0015N00010000000,40.41487406504557,-80.0157597621676,4,8,2,116976.31578947368
0057A00008000000,40.40359873197082,-79.94547829585395,11,2,6,117266.0
0013S00179000000,40.41533251917101,-79.96776876296146,3,2,13,84918.94444444444
0004S00052000000,40.42545007436543,-79.99951523934683,11,12,12,146003.2972972973
0075S00137000000,40.47316493779213,-80.03554696597907,10,8,7,55859.92857142857
0024G00300000000,40.45763629909025,-79.98857171626867,7,6,2,576407.75
0004R00268000000,40.42590238128444,-80.0048833983007,9,13,11,237102.52173913043
0012S00031000000,40.42569305203119,-79.96698854223607,10,6,15,212857.71698113208
0097M00157000000,40.38810763965625,-80.01788604641838,2,1,7,123928.14705882352
0035N00304000000,40.40551667829634,-80.02867458672827,5,5,9,99897.71428571429
0010R00050000000,40.44449891896953,-79.97221218485366,11,9,11,220721.92307692306
0010N00342000000,40.443205102835975,-79.97927096930749,17,20,9,1645608.5882352942
0026E00081000000,40.457967039420566,-79.9644620864257,2,4,6,230948.47619047618
0070C00015000000,40.45235586450469,-80.07116566070884,3,2,1,135516.88888888888
0184K00173000000,40.367649566241965,-79.91064995626392,4,0,7,142455.7142857143
0010G00299000000,40.450068945528606,-79.97343647688467,10,12,11,47377.565217391304
0033M00118000000,40.40884893482353,-79.9861277647864,2,6,0,197448.88679245283
0013J00078000000,40.41724659095057,-79.98242383844978,5,10,5,58267.69047619047
0010M00033000000,40.44687173133991,-79.96958655392874,7,6,16,156981.82142857142
0060D00217000000,40.40316917632661,-79.9841184037825,3,5,4,79026.70588235294
0051G00177000100,40.45889095000466,-79.93857107162219,4,13,5,398678.5714285714
0097M00202000000,40.3890509587128,-80.01792189353633,3,5,9,123673.925
0034C00071000000,40.413010031018295,-80.00750420689597,2,8,3,75916.33333333333
0045S00224000000,40.46256134977956,-80.01684671173729,9,8,9,717465.6888888889
0138J00279000000,40.37861389060989,-79.99617208032926,0,1,2,88347.21428571429
0022L00158000000,40.45647823523927,-80.02237054533016,12,13,11,1085078.6923076923
0036P00366000000,40.40483063520169,-80.04481921272193,2,3,2,155179.7619047619
0231P00114000000,40.45485850585428,-79.87644152464149,16,7,3,86304.0
0076E00257000000,40.47763002246689,-80.03186643385155,18,9,7,92025.95652173914
0025D00211000000,40.462186803767125,-79.96689187112402,3,4,3,486847.02857142856
0014A00372000000,40.42128800921165,-79.9982055991791,19,19,21,68185.53465346535
0060S00044000000,40.396388423158335,-79.98635674280227,15,18,9,91955.07936507936
0002H00130000000,40.439015943547496,-79.98435245572288,13,18,7,1429269.888888889
0028G00276000000,40.43950650671182,-79.95481686270948,13,11,11,957061.4285714285
0004K00044000000,40.42641845733301,-80.01137582222724,8,13,11,198851.7288135593
0057D00067000000,40.402318214819005,-79.93666829382077,6,3,6,120144.78947368421
0057C00165000000,40.40186476899757,-79.93933660966182,7,3,8,117391.83333333333
0013R00094000000,40.41438840738662,-79.97269679093836,5,7,11,92306.53333333334
0050H00083000000,40.46827352591223,-79.9329155843962,8,11,16,145830.06451612903
0024B00353000000,40.46198273428928,-79.99138281202173,6,4,3,120095.40384615384
0085E00031000000,40.44964131610927,-79.93217372125704,4,7,5,677708.875
0084R00340004500,40.45341084340128,-79.92074355034201,4,5,2,488053.125
0173A00005000000,40.47205120320312,-79.89549878869433,4,7,11,41967.066666666666
0033H00047000000,40.41057932196495,-79.98687908839925,3,7,4,167907.7741935484
0055E00072000000,40.41904861483798,-79.94789803255965,3,0,2,200333.33333333334
0083A00099000000,40.471757427039925,-79.93084862694995,9,7,8,245178.22222222222
0042N00311000000,40.45331582638576,-80.06500103053443,5,10,7,85820.75
0025M00326000000,40.45540656439463,-79.96635228279807,4,4,10,95106.55555555556
0050F00054000000,40.46765758600903,-79.94395316163677,9,8,9,143732.39215686274
0008C00130000000,40.45272347379207,-80.00756280412,10,20,5,526746.9545454546
0095P00107000000,40.38619309147048,-79.99404043516125,4,2,6,102459.27027027027
0174N00259000000,40.45340367309967,-79.89605242533065,21,18,15,51792.36363636364
0243C00069000000,40.363478736205394,-79.90663520534089,1,1,1,211771.42857142858
0023M00266000000,40.455867366543146,-80.00064964588755,18,21,17,226757.22807017545
0124L00085000000,40.46686360028661,-79.90492076000265,12,8,10,50691.4375
0035F00063000000,40.40907351909547,-80.02800265862018,9,10,9,96388.36363636363
0050K00117000000,40.46658281714756,-79.94225255956226,10,7,9,151443.95081967214
0014J00118000000,40.418492969913046,-79.99645387546472,23,22,24,32812.890410958906
0123L00400000000,40.47559420553954,-79.90547693646515,1,0,0,36000.0
0080K00143000000,40.475262150718486,-79.96024248610215,3,7,11,322344.4210526316
0027H00160009400,40.44806994999354,-79.9507367009792,10,14,2,484557.7454545455
0004H00010000000,40.430527618569904,-79.99996219608128,2,3,2,2136730.0
0026J00186000000,40.45642333065364,-79.96348093792056,3,4,12,100039.92156862745
0045R00091000000,40.46279551903816,-80.02052419183427,8,7,3,1629169.0
0178E00046000000,40.42088572869087,-79.89854639624573,2,0,0,211431.875
0125N00066000000,40.452754487613674,-79.9133103826281,4,5,1,508176.12903225806
0006M00030050500,40.43729634975552,-80.01670100789651,4,2,1,393409.10869565216
0096F00081000000,40.391574406193925,-80.01182503151472,2,8,9,153901.01785714287
0084L00114000000,40.45665979458044,-79.92139419361251,7,9,2,434330.97826086957
0010R00029000000,40.44497106219536,-79.97135191990223,9,7,11,216204.6923076923
0049P00362000000,40.4627139900794,-79.95979497034753,3,6,5,284329.5616438356
0003M00031000000,40.4284395068485,-79.9830241133652,11,39,23,244186.71929824562
0010F00055000A00,40.44833419785556,-79.97626077537534,15,16,12,171415.4375
0025N00080061800,40.45409263134693,-79.98057808002123,1,2,5,2388786.3913043477
0056B00184000000,40.41191593767297,-79.94253994324569,4,3,8,179889.78125
0052L00034030100,40.44756972965198,-79.93786363825325,3,1,3,815444.0625
0096F00058000000,40.3916247472419,-80.0100114370418,1,10,10,148237.12727272726
0025A00067000000,40.46236660704153,-79.97881111943086,5,3,3,240517.94736842104
0024K00293000000,40.4573230643327,-79.99421295475037,13,14,16,174431.92727272728
0055K00157000000,40.41771311964116,-79.94358487547795,3,0,3,193411.90476190476
0022S00078000000,40.45287690719818,-80.01704690424972,12,17,8,945330.1212121212
0126N00192000000,40.44409274771849,-79.91440579560941,2,3,1,666126.05
0023A00166000000,40.46227294517738,-80.013660065099,10,11,12,513027.7878787879
0086B00258000000,40.442791904093504,-79.92605304817806,1,6,4,630913.0
0033D00324000000,40.41175747810421,-79.98447192312969,2,7,7,173542.81132075473
0003M00264000000,40.426378469812406,-79.9850299829916,12,40,18,227334.88372093023
0177E00126000000,40.43024480844706,-79.89823047824174,0,0,0,320368.25
0085A00210000000,40.452563676936016,-79.928995156792,5,5,13,459194.125
0174G00264000000,40.4593417862758,-79.88942257645385,20,10,21,34978.84210526316
0175H00033000000,40.44847083431351,-79.8858142554215,7,4,6,41200.0
0027D00021000000,40.45051259628223,-79.95303886594736,6,13,3,278871.125
0030A00316000000,40.421706501773805,-79.96276031339862,3,3,4,173542.80952380953
0010M00090000000,40.447776471545374,-79.96840578154563,5,7,15,134001.9393939394
0068M00276000000,40.42778055799194,-80.06867272576568,2,1,4,96222.22222222222
0070C00182000000,40.45071911939306,-80.07064413742141,2,2,1,143269.0
0095K00338000000,40.387315010367765,-79.99191109284041,4,5,4,88856.97619047618
0040D00105000000,40.44196275177815,-80.05267338883988,5,4,6,147328.55263157896
0015M00195000000,40.41716533480511,-80.00202135838063,18,6,19,24057.26
0014D00192000000,40.42250757083735,-79.98477234059534,8,10,14,132420.66101694916
0004H00209000000,40.428833208677766,-80.00192000246732,4,10,5,786058.695652174
0034A00173000000,40.412756806201806,-80.0148738077822,5,6,3,127618.13043478261
0185S00030000000,40.3655272058817,-79.91920120989094,0,1,8,77329.85714285714
0125B00063000000,40.46202762120178,-79.90950883913129,12,7,11,48545.42424242424
0173N00023000000,40.46484992082302,-79.89690369050015,13,8,22,47119.03448275862
0121N00024000000,40.483542084161584,-79.9286750313746,4,4,3,222765.35
0116A00196000000,40.49017802441868,-80.01518446555062,9,5,6,110137.47619047618
0012J00106000000,40.4282248884558,-79.981312136397,12,40,30,250481.57142857142
0116E00106000000,40.48870535917481,-80.01583339430141,9,6,10,116124.23809523809
0060J00102000000,40.39922507446194,-79.99904768370878,1,4,2,138564.0
0083C00073000000,40.47080327994169,-79.92312225999628,9,12,14,333634.375
0075C00053000000,40.47960728019417,-80.0398716663882,4,9,5,123699.78378378379
0091M00360000000,40.38721747670114,-79.91796191801896,0,0,0,
0175N00140000200,40.44533915853789,-79.89741139418983,4,6,3,396933.36363636365
0175B00276000000,40.45080762945621,-79.89208987805348,15,17,11,29194.576923076922
0029N00056000000,40.42488448178412,-79.96575589812424,4,5,12,194095.51063829788
0050K00077000000,40.46698419703298,-79.94465570061043,7,8,8,173802.6274509804
0124J00195000000,40.467014313371656,-79.91241176294349,9,8,7,150932.65217391305
0075B00025000000,40.481448929141386,-80.04473803740322,4,2,4,130422.15625
0003S0021800B700,40.42494299666001,-79.98435968612456,11,29,23,200607.2365591398
0019C00242000000,40.441923496556434,-80.04086392275158,7,9,15,86203.36111111111
0056R00003000000,40.40635000300707,-79.94085683712363,13,9,19,137851.24528301886
0009S00458000000,40.444065776779915,-79.98635970037759,13,9,4,2186575.5625
0004H00064000000,40.43034079737722,-80.00122689723972,2,4,2,1585245.0
0006M00312D47000,40.43802497678108,-80.01993005221473,6,5,2,342785.13333333336
0124N00411000000,40.46377337460517,-79.91375560294242,13,8,11,68308.33333333333
0081A00038000000,40.479754881274246,-79.94944419358917,5,7,11,292682.53846153844
0115L00051000000,40.48605618560276,-80.02347532358766,1,1,1,128000.0
0062J00069000000,40.398545643559366,-80.02875768307783,2,2,2,98851.7435897436
0082P00060000000,40.47406844519799,-79.92721661129053,9,9,9,334869.8157894737
0087C00007000000,40.43250470111733,-79.9243101064623,15,8,6,379842.42553191487
0035B00103000000,40.413688839687474,-80.02697665132978,8,12,5,104639.02380952382
0175D00211000100,40.452301246414784,-79.88440503526853,10,10,14,34624.02857142857
0048F00070000000,40.46914013494123,-79.97749843382313,3,4,7,80436.55172413793
0087J00160000000,40.426744021475834,-79.92945722256961,9,3,19,260225.66666666666
0046B00193000000,40.471301071510965,-80.01035137361981,6,6,9,63618.71052631579
0049J00085000000,40.46717241643487,-79.96442286210558,6,6,5,351742.82857142854
0014B00089000000,40.42242251579967,-79.9949523478816,19,20,23,73749.57954545454
0004E00012000000,40.43052156587177,-80.01457537056378,5,5,11,205873.88461538462
0076L00136000000,40.475798530217446,-80.02275364399347,4,0,1,41167.88888888889
0097L00047000000,40.38894503692384,-80.02091373119067,3,3,7,124286.07692307692
0056G00131000000,40.409044765820845,-79.93939397084588,10,7,11,136770.9347826087
0048R00161000000,40.46293548035945,-79.97084568312003,1,1,2,931890.0
0077R00100000000,40.472845214225046,-80.00689910278285,4,4,4,57727.57894736842
0039F00280000000,40.42804287900599,-80.06082809482758,1,3,4,68916.0
0128J00218000000,40.42841924490399,-79.91495874051066,3,1,3,379605.2631578947
0022G00028000000,40.45979534057385,-80.02359458639326,8,8,10,1129203.6363636365
0004C00038000000,40.43102399502348,-80.0068834473249,6,14,9,592899.2777777778
0015S00136000000,40.41559614414701,-80.00062080198109,16,6,16,26404.48780487805
0085R00218000000,40.44484987657453,-79.92190138155443,1,6,2,734904.8333333334
0007N00188000000,40.44419152899309,-80.03220717509984,0,4,11,115662.85714285714
0125B00083000000,40.46136635060381,-79.90947753987038,11,7,13,39007.03125
0053H00133000000,40.44038036656787,-79.93518848795513,6,2,1,780728.8235294118
0115B00050000000,40.49138631187551,-80.02493521159907,4,1,1,154962.8
0033K00228000000,40.40761522725308,-79.99110422336457,4,6,4,96466.66666666667
0096C00201000000,40.39276522974816,-80.00528290450218,2,7,7,148959.16
0125G00111000000,40.45833234181902,-79.90412164700723,14,11,7,72628.875
0012S00224000000,40.42358632145992,-79.96908352318792,10,6,22,184397.75
0055D00165000000,40.421792472484526,-79.93553484544354,8,7,13,215127.83333333334
0078L00237000000,40.476689150882905,-79.98821560841172,0,0,1,119500.0
0083C00227000000,40.47129331195512,-79.92145964177726,8,10,15,357029.14545454545
0022L00355000000,40.45530181009869,-80.0209084874661,11,18,12,676209.0612244898
0001G00224090100,40.43849264555618,-80.00458236533223,7,19,8,779706.875
0051H00090000000,40.45973207396387,-79.93573876105472,2,15,8,558548.2424242424
0121J00335000000,40.48584156812216,-79.92897807745801,4,4,3,209274.21739130435
0059N00130000000,40.3953075327661,-79.9817066833721,9,5,4,92458.0
0097D00280000000,40.39397176773415,-80.01756259219897,5,7,10,140863.37037037036
0007F00020000000,40.44822260921486,-80.02740668293347,1,1,4,115765.28571428571
0063D00045000000,40.40232437967922,-80.03320389286397,2,0,3,99518.46153846153
0005N00020000000,40.42525702265327,-80.03191413108729,1,0,0,278612.44444444444
0121L00159000000,40.486687763417606,-79.92162849189073,2,3,1,171044.66666666666
0042H00144000000,40.45785444287929,-80.05092094060686,6,13,17,121403.9574468085
0023A00125000000,40.46160697936655,-80.01494001006661,9,10,12,768258.7857142857
0034H00298000000,40.409261829030754,-80.00085577664373,3,2,1,80912.82352941176
0014M00153000000,40.41690902575792,-79.98418863379683,6,10,9,91725.66666666667
